Производитель;Артикул;Наименование;Объем;Состав;Вязкость;API;ACEA;Допуски OEM;Цена;Количество
CASTROL;R6-AEXS54-12X1L;Масло моторное Act>Evo X-tra Scooter 4T 5W-40 (1л);1;;;;;;1;1
CASTROL;4,01E+12;Масло моторное Act>Evo X-tra Scooter 2Т (1л);1;;;;;;1;1
CASTROL;R6-P4T105G-12X1;Масло моторное Power 1 Racing 4T 10W-50 (1л);1;;;;;;1;1
CASTROL;4646180060;Масло моторное Power 1 Racing 2T (1л);1;;;;;;1;1
CASTROL;4652630060;Масло моторное Act>Evo X-tra 2T (1л);1;;;;;;1;1
CASTROL;N5-SNOWR-12X1L;Масло моторное Snow Race 2T (1л);1;;;;;;1;1
CASTROL;J9-BIO2T-12X1L;Масло моторное Biolube 2T (1л);1;;;;;;1;1
CASTROL;J4-OUT4T-12X1L;Масло моторное Outboard 4T 10W30 (1л);1;;;;;;1;1
CASTROL;;Масло мотор.Magnatec Professional В4 5W-40 (1л);1;;;;;;1;1
CASTROL;R1-SLXPPB-12X1L;Масло мот.SLX Profes.Powerflow BMWLL04 0W-30 (1л);1;;;;;;1;1
CASTROL;4,01E+12;Моторое масло CASTROL SLX ProfesPowerflow LongLife III SAE 5W-30 (1л);1;;;;;;1;1
CASTROL;R1-SLXPLV3-12X1L;Масло мот. SLX Profes.Longtec f. Volvo 0W30 (1 л);1;;;;;;1;1
CASTROL;R1-EDGE106-12X1L;Масло моторное EDGE 10W-60 for BMW(1л);1;;;;;;1;1
CASTROL;4,01E+12;Масло моторное Power 1 GPS 4T 10W-30 (1л);1;;;;;;1;1
CASTROL;Q9-AQRACE-12X1L;Масло моторное Aqua Race (1л);1;;;;;;1;1
CASTROL;E3-OUT2T-12X1L;Масло моторное Outboard 2T (1л);1;;;;;;1;1
CASTROL;6247;Моторное масло CASTROL EDGE With Syntec Power Technology SAE 5W-20 (0,946л);0,946;Синтетическое;5W-20;SJ,SL,SM,SN;A1/B1;Chrysler MS-6395,FORD WSS-M2C153-H,FORD WSS-M2C930-A,FORD WSS-M2C945-A;1;Много
CASTROL;6248;Моторное масло CASTROL EDGE With Syntec Power Technology SAE 5W-30 (0,946л);0,946;Синтетическое;5W-30;;;Chrysler MS-6395,FORD WSS-M2C929-A,FORD WSS-M2C946-A,GM 6094M;1;1
CASTROL;R1-SLXPL0-4X4L;Масло мотор.SLX Professional Longtec 0W-30 (4 л);4;;;;;;1;1
CASTROL;R1-SLXPL0-4X4L;Масло моторное SLX Professional С3 5W-30 (4 л);4;;;;;;1;1
CASTROL;R1-EDGSP10-4X4L;Масло моторное EDGE SPORT 10W-60 (4 л);4;;;;;;1;1
CASTROL;R1-MAPFС4-4X4L;Масло мотор.Magnatec Professional С3 5W-40 (4 л);4;;;;;;1;1
CASTROL;R1-MAPFA3-4X4L;Масло мотор.Magnatec Professional  A3 10W-40 (4 л);4;;;;;;1;1
CASTROL;3511;Моторное масло CASTROL Tection Extra SAE 15W-40 Motor Oil (3,785л);3,785;Синтетическое;15W-40;CH-4,CI-4,CI-4 Plus,CJ-4,SM;;;1;1
CASTROL;151B6B;Моторное масло CASTROL Magnatec Diesel B4 SAE SAE 10W-40 (4л);4;Синтетическое;10W-40;SL/CF; A3/B4,A3/B3; VW 505.00,Fiat 9.55535-D2,MB 229.1,VW 501.01;1;1
CASTROL;R1-MAPA15-4X4L;Масло мотор.Magnatec Professional A1 5W-30 (4л);4;;;;;;1;1
CASTROL;R1-XPR015-4X4L;Масло мотор.GTX Professional A3 15W-40 (4 л);4;;;;;;1;1
CASTROL;N1-SNOW4T-4X4L;Масло моторное Snow Race 4T 0W-40 (4л);4;;;;;;1;1
CASTROL;;Масло моторное Inboard 4T 5W30(4л);4;;;;;;1;1
CASTROL;3102;Моторное масло CASTROL GTX High Mileage SAE 5W-30 Motor Oil (4,73л);4,73;Синтетическое;5W-30; SG,SH,SJ,SL,SM;;;1;1
CASTROL;3107;Моторное масло CASTROL GTX SAE 5W-20 Motor Oil (4,73л);4,73;Синтетическое;5W-20; SH,SJ,SL,SM;; Chrysler Corporation MS-6395H.,Ford ESE-M2C153-F,Ford ESE-M2C153-G,GM 6085M;1;1
CASTROL;56411;Моторное масло CASTROL EDGE SAE 10W-60 FST (5л);5;;10W-60;;;;1;1
CASTROL;3563;Моторное масло CASTROL GTX SAE 20W-50 Motor Oil (4,83л);4,83;Синтетическое;20W-50;CF,SJ;;;1;1
CASTROL;3569;Моторное масло CASTROL GTX SAE 5W-30 Motor Oil (4,83л);4,83;Синтетическое;5W-30; SH,SJ,SL,SM;; Chrysler Corporation MS-6395H.,Ford ESE-M2C153-F,Ford ESE-M2C153-G,GM 6085M;1;1
CASTROL;3564;Моторное масло CASTROL GTX High Mileage SAE 5W-30 Motor Oil (4,83л);4,83;Синтетическое;5W-30; SG,SH,SJ,SL,SM;;;1;1
CASTROL;3562;Моторное масло CASTROL GTX SAE 10W-40 Motor Oil (4,83л);4,83;Синтетическое;10W-40;SL/CF;A3/B4; VW 501.01,MB-Approval 229.1;1;1
CASTROL;3570;Моторное масло CASTROL GTX High Mileage SAE 10W-40 Motor Oil (4,83л);4,83;Синтетическое;10W-40; SG,SH,SJ,SL,SM;;;1;1
CASTROL;151FF5;Моторное масло CASTROL Magnatec Professional A5 FORD SAE 5W-30 (5л);5;Синтетическое;5W-30;;;Ford WSS-M2C913-D;1;1
CASTROL;151A95;Моторное масло CASTROL Magnatec Professional E FORD SAE 5W-20 (5л);5;Синтетическое;5W-20;;;;1;1
CASTROL;3561;Моторное масло CASTROL GTX SAE 10W-30 Motor Oil (4,83л);4,83;Синтетическое;10W-30; SH,SJ,SL,SM;; Chrysler Corporation MS-6395H.,Ford ESE-M2C153-F,Ford ESE-M2C153-G,GM 6085M;1;1
CASTROL;3560;Моторное масло CASTROL GTX SAE 5W-20 Motor Oil (4,83л);4,83;Синтетическое;5W-20; SH,SJ,SL,SM;; Chrysler Corporation MS-6395H.,Ford ESE-M2C153-F,Ford ESE-M2C153-G,GM 6085M;1;1
CASTROL;3565;Моторное масло CASTROL GTX High Mileage SAE 10W-30 Motor Oil (4,83л);4,83;Синтетическое;10W-30; SG,SH,SJ,SL,SM;;;1;1
CASTROL;E4-AEX4T4-20L;Масло моторное Act>Evo X-tra 4T 10W-40 (20л);20;;;;;;1;1
CASTROL;E4-P4T105G-20L;Масло моторное Power 1 Racing 4T 10W-50 (20л);20;;;;;;1;1
CASTROL;4673400045;Моторное масло CASTROL EDGE Professional BMW LL04 SAE 0W-30 (60л);60;Синтетическое;0W-30;CF,SM;C3;BMW Longlife-04;1;1
CASTROL;4673710045;Моторное масло CASTROL EDGE Professional BMW LL01 SAE 0W-30 (60л);60;Синтетическое;0W-30;CF,SL;A3,B3,B4;BMW Longlife-01;1;1
CASTROL;4673720045;Моторное масло CASTROL EDGE Professional BMW LL01 SAE 5W-30 (60л);60;Синтетическое;5W-30;CF,SL;A3,B3,B4;BMW Longlife-01;-991;1
CASTROL;4674490045;Моторное масло CASTROL EDGE Professional TWS SAE 10W-60 (60л);60;Синтетическое;10W-60;CF,SM;A3,B3,B4;BMW M-Seria;1;1
CASTROL;4673380045;Моторное масло CASTROL EDGE Professional SAE 0W-30 ACEA A5 (60л);60;Синтетическое;0W-30;SL;A1,A5,B1,B5;BMW Longlife-01 FE,GF-2;1;1
CASTROL;4673390045;Моторное масло CASTROL EDGE Professional SAE 5W-30 ACEA A5 (60л);60;Синтетическое;5W-30;CF,SM;A1,A5,B1,B5;Ford WSS-M2C 913-C,GF-4;1;1
Aral;;Aral HighTronic G SAE 5W-30 ;;;;;;;1;1
Aral;;Aral HighTronic G SAE 5W-30 ;208;;;CF,SM;A3/B3/B4,C3;;1;1
ARAL;;Aral SuperTronic LongLife II SAE 0W-30 ;1;;;;;;1;1
ARAL;;Aral SuperTronic LongLife II SAE 0W-30;4;;;;;;1;1
Aral;;Aral BlueTronic SAE 10W-40;20;;;CF,SL;A3,B4;MB 229.1,VW 501.01,VW 505.00;1;1
AVENO;3011202-020;AVENO SEMI SYNTH. 5W-30;20;Полусинтетическое;5W-30; CF,SL,SM (EC);A3/B4; BMW LL-98,MB 229.3,Porsche C30,VW 502.00,VW 505.00;1;1
AVENO;3011503-020;AVENO FULL SYNTH. 0W-40;20;Синтетическое;0W-40; CF,SL,SM (EC);A3/B4;  Renault RN0710,BMW LL-01,MB 229.1,MB 229.3,VW 502.00,VW 505.00;1;1
AVENO;3011501-020;AVENO FULL SYNTH. 5W-40;20;Синтетическое;5W-40;SM/SL/CF; C3,A3/B4; Opel GM-LL-B-025,BMW LL-98,MB 229.3,Porsche A40,RENAULT RN0700,RENAULT RN0710,VW 502.00,VW 505.00;1;1
AVENO;3011502-020;AVENO FULL SYNTH. Low SAPS 5W-30;20;Синтетическое;5W-30; CF,SL,SM (EC);A3/B4; GM dexos2,BMW LL-04,MB 229.31,MB 229.51,VW 502.00,VW 505.00,VW 505.01;1;1
AVENO;3011203-020;AVENO SEMI SYNTH. 10W-30;20;Полусинтетическое;10W-30;SM (EC);A3/B3;;1;1
AVENO;3011201-020;AVENO SEMI SYNTH. 10W-40;20;Полусинтетическое;10W-40;SM/CF;A3/B4; VW 500.00,MB 229.1,VW 501.01,VW 502.00,VW 505.00;1;1
AVENO;3015532-020;AVENO FULL SYNTH. 2-stroke engine ;20;Синтетическое;;TD;;;1;1
AVENO;3011005-020;AVENO MINERAL STANDARD 10W-30;20;Минеральное;10W-30;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
AVENO;3015035-020;AVENO SELFMIX 2-stroke engine ;20;Минеральное;;TB;;;1;1
AVENO;3015218-020;AVENO SEMI SYNTH. 2-stroke engine ;20;Полусинтетическое;;TC;;;1;1
AVENO;3011003-020;AVENO MINERAL SUPER 15W-40;60;Минеральное;15W-40;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
AVENO;3011002-020;AVENO MINERAL SUPER HD 15W-40;20;Минеральное;15W-40;CF-4/CF/SJ; E2,A3/B4; ZF TE-ML 07C,Allison C-4,Caterpillar TO-2,MACK EO-L,MAN 271,MB 229.1,MTU Typ 2,Volvo VDS,VW 505.00;1;1
AVENO;3011004-020;AVENO MINERAL EXTRA 20W-50;20;Минеральное;20W-50;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
AVENO;3011202-060;AVENO SEMI SYNTH. 5W-30;60;Полусинтетическое;5W-30; CF,SL,SM (EC);A3/B4; BMW LL-98,MB 229.3,Porsche C30,VW 502.00,VW 505.00;1;1
AVENO;3011503-060;AVENO FULL SYNTH. 0W-40;60;Синтетическое;0W-40; CF,SL,SM (EC);A3/B4;  Renault RN0710,BMW LL-01,MB 229.1,MB 229.3,VW 502.00,VW 505.00;1;1
AVENO;3011501-060;AVENO FULL SYNTH. 5W-40;60;Синтетическое;5W-40;SM/SL/CF; C3,A3/B4; Opel GM-LL-B-025,BMW LL-98,MB 229.3,Porsche A40,RENAULT RN0700,RENAULT RN0710,VW 502.00,VW 505.00;1;1
AVENO;3011502-060;AVENO FULL SYNTH. Low SAPS 5W-30;60;Синтетическое;5W-30; CF,SL,SM (EC);A3/B4; GM dexos2,BMW LL-04,MB 229.31,MB 229.51,VW 502.00,VW 505.00,VW 505.01;1;1
AVENO;3011203-060;AVENO SEMI SYNTH. 10W-30;60;Полусинтетическое;10W-30;SM (EC);A3/B3;;1;1
AVENO;3011201-060;AVENO SEMI SYNTH. 10W-40;60;Полусинтетическое;10W-40;SM/CF;A3/B4; VW 500.00,MB 229.1,VW 501.01,VW 502.00,VW 505.00;1;1
AVENO;3015532-060;AVENO FULL SYNTH. 2-stroke engine ;60;Синтетическое;;TD;;;1;1
AVENO;3011005-060;AVENO MINERAL STANDARD 10W-30;60;Минеральное;10W-30;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
AVENO;3015035-060;AVENO SELFMIX 2-stroke engine ;60;Минеральное;;TB;;;1;1
AVENO;3015218-060;AVENO SEMI SYNTH. 2-stroke engine ;60;Полусинтетическое;;TC;;;1;1
AVENO;3011003-060;AVENO MINERAL SUPER 15W-40;200;Минеральное;15W-40;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
AVENO;3011002-060;AVENO MINERAL SUPER HD 15W-40;60;Минеральное;15W-40;CF-4/CF/SJ; E2,A3/B4; ZF TE-ML 07C,Allison C-4,Caterpillar TO-2,MACK EO-L,MAN 271,MB 229.1,MTU Typ 2,Volvo VDS,VW 505.00;1;1
AVENO;3011004-060;AVENO MINERAL EXTRA 20W-50;60;Минеральное;20W-50;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;-1;1
AVENO;3011202-200;AVENO SEMI SYNTH. 5W-30;200;Полусинтетическое;5W-30; CF,SL,SM (EC);A3/B4; BMW LL-98,MB 229.3,Porsche C30,VW 502.00,VW 505.00;1;1
AVENO;3011503-200;AVENO FULL SYNTH. 0W-40;200;Синтетическое;0W-40; CF,SL,SM (EC);A3/B4;  Renault RN0710,BMW LL-01,MB 229.1,MB 229.3,VW 502.00,VW 505.00;1;1
AVENO;3011501-200;AVENO FULL SYNTH. 5W-40;200;Синтетическое;5W-40;SM/SL/CF; C3,A3/B4; Opel GM-LL-B-025,BMW LL-98,MB 229.3,Porsche A40,RENAULT RN0700,RENAULT RN0710,VW 502.00,VW 505.00;1;1
AVENO;3011502-200;AVENO FULL SYNTH. Low SAPS 5W-30;200;Синтетическое;5W-30; CF,SL,SM (EC);A3/B4; GM dexos2,BMW LL-04,MB 229.31,MB 229.51,VW 502.00,VW 505.00,VW 505.01;1;1
AVENO;3011203-200;AVENO SEMI SYNTH. 10W-30;200;Полусинтетическое;10W-30;SM (EC);A3/B3;;1;1
AVENO;3011201-200;AVENO SEMI SYNTH. 10W-40;200;Полусинтетическое;10W-40;SM/CF;A3/B4; VW 500.00,MB 229.1,VW 501.01,VW 502.00,VW 505.00;1;1
AVENO;3015532-200;AVENO FULL SYNTH. 2-stroke engine ;200;Синтетическое;;TD;;;1;1
AVENO;3011005-200;AVENO MINERAL STANDARD 10W-30;200;Минеральное;10W-30;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
AVENO;3015035-200;AVENO SELFMIX 2-stroke engine ;200;Минеральное;;TB;;;1;1
AVENO;3015218-200;AVENO SEMI SYNTH. 2-stroke engine ;200;Полусинтетическое;;TC;;;1;1
AVENO;3011002-200;AVENO MINERAL SUPER HD 15W-40;200;Минеральное;15W-40;CF-4/CF/SJ; E2,A3/B4; ZF TE-ML 07C,Allison C-4,Caterpillar TO-2,MACK EO-L,MAN 271,MB 229.1,MTU Typ 2,Volvo VDS,VW 505.00;1;1
AVENO;3011004-200;AVENO MINERAL EXTRA 20W-50;200;Минеральное;20W-50;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
AVENO;3011003-200;AVENO MINERAL SUPER 15W-40;1;Минеральное;15W-40;SF/CD;A2/B2; CCMC G4,MB 227.1,MIL-L-2104 D,MIL-L-46152 B;1;1
Aral;;Aral HighTronic G SAE 5W-30 ;;;;;;;1;1
Aral;;Aral HighTronic G SAE 5W-30 ;208;;;CF,SM;A3/B3/B4,C3;;1;1
ARAL;;Aral SuperTronic LongLife II SAE 0W-30 ;1;;;;;;1;1
ARAL;;Aral SuperTronic LongLife II SAE 0W-30;4;;;;;;1;1
Aral;;Aral BlueTronic SAE 10W-40;20;;;CF,SL;A3,B4;MB 229.1,VW 501.01,VW 505.00;1;1
CASTROL;;Масло мот.SLXProfesLongtecLongLife II 0W-30(1л);1;;;;;;1;1
CASTROL;;Масло мотор.SLX Profess.Fuel Saver 0W-30 ( 1л);1;;;;;;1;1
CASTROL;;Масло мотор.SLX Professional Longtec 0W-40 (1л);1;;;;;;1;1
CASTROL;;Масло мотор.Magnatec Professional В4 5W-40 (1л);1;;;;;;1;1
CASTROL;;Масло моторное Inboard 4T 5W30(4л);4;;;;;;1;1
CASTROL;;Масло мотор.SLX Profess.Fuel Saver 0W-30 (60л);60;;;;;;1;1
CASTROL;;Масло моторное Magnatec Professional В4 5W-40 ;208;;;;;;1;1
CHEVRON;;;0,946;Синтетическое;5W-40;;;;1;1
CHEVRON;;Chevron  Supreme Motor Oil SAE 5W-30 ;3,785;Синтетическое;5W-30;;;;1;1
CHEVRON;;CHEVRON DELO 400 LE SYNTHETIC 5W-40;3,785;Синтетическое;5W-40;CJ-4,Cl-4,Cl-4+,SM;E7;Caterpillar ECF-2,Caterpillar ECF-3,Cummins CES 20081,Mack EO O Plus,MB 228.31,Renault RLD-3,Volvo VDS-3;1;1
Eni;;I-Base Professional 15W-40;1;Минеральное;15W-40; CD,SG;; MIL-L-2104D,CCNC G2,MIL-L-46152C;1;1
Eni;;I-Base Professional 15W-40;5;Минеральное;15W-40; CD,SG;; MIL-L-2104D,CCNC G2,MIL-L-46152C;1;1
Eni;;Eni I-Sint 5W-40 ;60;Синтетическое;;;;;1;1
MOBIL;98BB06/105623;MOBIL 1 0W-40 (55GA.) MOBIL USA;;Синтетическое;;;;;1;1
MOBIL;98KR10;MOBIL 1 5W-20 (Converting to 5.1 Qt in May - Rolling Change) (4X1GA.) MOBIL USA;;;;;;;-91;1
MOBIL;98HD15/106075;MOBIL 1 5W-20 (55GA.) MOBIL USA;;Синтетическое;;;;;1;1
MOBIL;98KG90;MOBIL 1 5W-30 (Converting to 5.1 Qt in May - Rolling Change) (4X1GA.) MOBIL USA;;;;;;;1;1
MOBIL;98AD81/101255;MOBIL 1 5W-30 (16GA.) MOBIL USA;;Синтетическое;5W-30;;;;1;1
MOBIL;98E682/105737;MOBIL 1 5W-30 (55GA.) MOBIL USA;;Синтетическое;;;;;1;1
MOBIL;98HT82/105837;MOBIL 1 ESP FORMULA M 5W-40 (55GA.) MOBIL USA;;Синтетическое;;;;;1;1
MOBIL;98GX91/102899;MOBIL 1 5W-50 (16GA.) MOBIL USA;;Синтетическое;5W-50;;;;1;1
MOBIL;98FJ37/111161;MOBIL 1 5W-50 (55GA.) MOBIL USA;;Синтетическое;5W-50;;;;1;1
MOBIL;98KG89;MOBIL 1 10W-30;3,78;;;;;;1;1
MOBIL;98304Q/100636;MOBIL 1 10W-30 (16GA.) MOBIL USA;;Синтетическое;;;;;1;1
MOBIL;98307D/106076;MOBIL 1 10W-30 (55GA.) MOBIL USA;;Синтетическое;;;;;1;1
MOBIL;98E322/101901;MOBIL 1 15W-50 (55GA.) MOBIL USA;;Синтетическое;;;;;1;1
MOBIL;98HM70/103174;MOBIL 1 TRUCK & SUV 5W-30 (6X1QT.) MOBIL USA;;Синтетическое;5W-30;;;;1;1
MOBIL;98KP85/104166;MOBIL 1 RACING 0W-50 (TRACK USE ONLY) (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KX01/112948;MOBIL SUPER SYNTHETIC 0W-20 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KU76/112912;MOBIL SUPER SYNTHETIC 5W-30 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KU81/112915;MOBIL SUPER SYNTHETIC 10W-30 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KU46/112892;MOBIL SUPER 5W-20 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KU49/112895;MOBIL SUPER 5W-30 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KU29/104263;MOBIL SUPER 10W-30 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KU97/112924;MOBIL SPECIAL 5W-20 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KV69/112932;MOBIL SPECIAL 5W-30 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KV65/112929;MOBIL SPECIAL 10W-30 (55GA.) MOBIL USA;;Полусинтетическое;10W-30;;;;1;1
MOBIL;98KU92/112920;MOBIL SPECIAL 10W-40 (55GA.) MOBIL USA;;Полусинтетическое;10W-40;;;;1;1
MOBIL;98KU94/112922;MOBIL SPECIAL 20W-50 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KU86/112919;MOBIL SPECIAL 30 (12X1QT.) MOBIL USA;;Полусинтетическое;30;;;;1;1
MOBIL;98JA01/112691;MOBIL DELVAC 1300 SUP 15W-40 (5GA.) MOBIL USA;;;;;;;1;Много
MOBIL;98JA00/112690;MOBIL DELVAC 1300 SUP 15W-40 (55GA.) MOBIL USA;;Синтетическое;15W-40;;;;1;1
MOBIL;98JA06/112695;MOBIL DELVAC 1300 SUP 10W-30 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98KJ22/112825;MOBIL DELVAC 1  ESP 5W-40 (4X1GA.) MOBIL USA;;Синтетическое;5W-40;;;;1;1
MOBIL;98JJ11/103635;MOBIL DELVAC 1  ESP 5W-40 (5GA.) MOBIL USA;;Синтетическое;5W-40;;;;1;1
MOBIL;98JJ12/103636;MOBIL DELVAC 1  ESP 5W-40 (55GA.) MOBIL USA;;Синтетическое;5W-40;;;;1;1
MOBIL;98938D/101192;MOBIL DELVAC 1230 (12X1QT.) MOBIL USA;;;;;;;1;1
MOBIL;98KJ41/104057;MOBIL DELVAC 1230 (4X1GA.) MOBIL USA;;;;;;;1;1
MOBIL;98340D/100675;MOBIL DELVAC 1230 (5GA.) MOBIL USA;;;;;;;1;1
MOBIL;98822D/101088;MOBIL DELVAC 1230 (55GA.) MOBIL USA;;;;;;;1;1
MOBIL;98604D;MOBIL DELVAC 1240 (12X1QT.) MOBIL USA;;;;;;;1;1
MOBIL;98KJ23/104056;MOBIL DELVAC 1240 (4X1GA.) MOBIL USA;;;;;;;1;1
MOBIL;98G347/102565;MOBIL DELVAC 1240 (5GA.) MOBIL USA;;;;;;;1;1
MOBIL;98JM23/103691;MOBIL DELVAC 1250 (5GA.) MOBIL USA;;;;;;;1;1
MOBIL;98GA60/102578;MOBIL DELVAC 1630 (12X1QT.) MOBIL USA;;;;;;;1;1
MOBIL;98KJ24/112826;MOBIL DELVAC 1630 (4X1GA.) MOBIL USA;;;;;;;1;1
MOBIL;98GA68/112826;MOBIL DELVAC 1640 (5GA.) MOBIL USA;;;;;;;-1;1
MOBIL;98GY85/112617;MOBIL DELVAC MX 15W-40 (12X1QT.) MOBIL USA;;Полусинтетическое;15W-40;;;;1;1
MOBIL;98KJ27/112828;MOBIL DELVAC MX 15W-40 (4X1GA.) MOBIL USA;;Полусинтетическое;15W-40;;;;1;1
Ravenol;1310531-208-01-000;RAVENOL DDC Diesel Zweitaktoel SAE40;;;;;;;1;1
Ravenol;62511;RAVENOL Longlife GM SAE0W30 ;1;;;;;;1;1
Ravenol;62515;RAVENOL Longlife GM SAE0W30 ;5;;;;;;1;1
Ravenol;1152155-060-01-100;RAVENOL SCOOTER 4-Takt Teilsynth.;60;;;CF-4;;Aprilia Small 4-Stroke Engines,Arctic Cat Small 4-Stroke Engines,Argo Small 4-Stroke Engines,Bombardier Small 4-Stroke Engines,Dinli Small 4-Stroke Engines,Honda Small 4-Stroke Engines,Kawasaki Small 4-Stroke Engines,Peugeot Small 4-Stroke Engines,Polaris Small 4-Stroke Engines,Suzuki Small 4-Stroke Engines,Yamaha Small 4-Stroke Engines;0;1
Ravenol;625160;RAVENOL Longlife GM SAE0W30 ;60;;;;;;1;1
Ravenol;1122102-200-01-100;RAVENOL Super Performance Truck SAE5W30 ;200;;5W-30;B3,B4,CF,CI-4,E4,E5,E7;B3,B4,E4,E5,E7;Caterpillar TO-2,Cummins CES 20071,Cummins CES 20072,Cummins CES 20076,Cummins CES 20077,Cummins CES 20078,Global DHD-1,IVECO 18-1804 Classe FE,MACK EO-M Plus,MAN 3277,MB 228.5,MTU Type 3,Renault RXD,Scania LDF,VOITH Retarder B,Volvo VDS-2;1;1
Ravenol;1112112-200-01-100;RAVENOL LLO SAE 10W-40;200;;10W-40;A3,B3,B4,CF,SL;A3,B3,B4;BMW Spezialoel,MB 229.1;1;1
Ravenol;1123205-200-01-100;RAVENOL Formel Diesel Super 10W-30;200;;10W-30;B3,CF-4,E2;B3,E2;Caterpillar TO-2,Cummins CES 20071,Cummins CES 20072,HITACHI genuine motor oil,KOMATSU KES 07.851.1,Liebherr genuine motor oil,MACK EO-L,MAN 271,MB 228.1,MTU Type 1,Volvo VDS,ZF TE-ML 07C;1;1
Ravenol;1123215-200-01-100;RAVENOL Formel Super Diesel 15W-40;200;;15W-40;B3,B4,C-4,CF-4,E2;B3,B4,E2;Allison C-4,Caterpillar TO-2,MACK EO-L,MAN 271,MB 228.1,MTU Type 2,TEDOM 258-2,Volvo VDS;1;1
Ravenol;1113301-200-01-100;RAVENOL 4-Takt Rasenmaheroel HD SAE30;200;;30;;;Honda Small 4-Stroke Engines,Husqvarna Small 4-Stroke Engines,Oleo-Mac Small 4-Stroke Engines,Stihl Small 4-Stroke Engines;1;1
SHELL;;Shell Helix Ultra E 5W-30;1;Синтетическое;5W-30;CF,SN; B4,A3,B3;BMW Longlife-01,MB 229.5,VW 502.00 / 505.00;1;1
SHELL;;SHELL Rimula R6 ME SAE 5W-30;20;;5W-30;CF;A4;MAN 3277,MB 228.5,VOLVO VDS-2;1;1
SHELL;;SHELL Rimula R4 X 15W-40;20;;15W-40;CF-4,CG-4,CH-4,CI-4;E3,E5,E7;MB 228.3,VOLVO VDS-3;1;1
